Obesity; 45-64 (Age); Adults Aged 20+ Years; Number; U.S. Counties; 2016
Data downloaded on 24-October-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,Suppressed,Suppressed,Suppressed
King County,Texas,48269,17,9,25
Kenedy County,Texas,48261,23,13,34
Arthur County,Nebraska,31005,30,19,41
Mcpherson County,Nebraska,31117,36,22,55
Borden County,Texas,48033,37,23,56
Petroleum County,Montana,30069,38,23,56
Hooker County,Nebraska,31091,40,25,58
Blaine County,Nebraska,31009,44,30,59
Loup County,Nebraska,31115,44,29,61
Mcmullen County,Texas,48311,44,27,68
Terrell County,Texas,48443,44,25,68
Yakutat City and Borough,Alaska,02282,46,29,67
Kent County,Texas,48263,46,28,69
Harding County,New Mexico,35021,47,28,71
Esmeralda County,Nevada,32009,48,27,72
Clark County,Idaho,16033,49,30,71
Hinsdale County,Colorado,08053,50,31,75
Treasure County,Montana,30103,50,32,70
Roberts County,Texas,48393,50,31,76
Mineral County,Colorado,08079,51,31,76
Grant County,Nebraska,31075,51,33,75
San Juan County,Colorado,08111,52,32,73
Slope County,North Dakota,38087,52,32,77
Thomas County,Nebraska,31171,53,38,71
Golden Valley County,Montana,30037,57,36,83
Banner County,Nebraska,31007,57,37,79
Billings County,North Dakota,38007,61,37,89
Logan County,Nebraska,31113,62,43,83
Motley County,Texas,48345,64,38,95
Daggett County,Utah,49009,64,37,97
Jones County,South Dakota,46075,66,40,98
Sterling County,Texas,48431,67,39,105
Hayes County,Nebraska,31085,68,42,95
Wheeler County,Nebraska,31183,68,47,93
Keya Paha County,Nebraska,31103,69,47,94
Wibaux County,Montana,30109,70,44,105
Camas County,Idaho,16025,71,45,101
Greeley County,Kansas,20071,74,47,108
Glasscock County,Texas,48173,75,44,108
Stonewall County,Texas,48433,75,45,110
Cottle County,Texas,48101,76,43,114
Foard County,Texas,48155,80,46,121
Hyde County,South Dakota,46069,81,50,123
Skagway Municipality,Alaska,02230,83,49,119
Wheeler County,Oregon,41069,83,48,129
Alpine County,California,06003,84,50,125
Sioux County,Nebraska,31165,84,53,117
Briscoe County,Texas,48045,84,50,128
Throckmorton County,Texas,48447,85,53,126
Piute County,Utah,49031,85,55,123
Issaquena County,Mississippi,28055,86,56,126
Garfield County,Montana,30033,86,56,116
Bristol Bay Borough,Alaska,02060,87,61,116
Prairie County,Montana,30079,88,59,122
Sully County,South Dakota,46119,95,55,141
Harding County,South Dakota,46063,96,64,138
Irion County,Texas,48235,96,56,147
Sherman County,Oregon,41055,97,53,150
Carter County,Montana,30011,98,64,139
Sheridan County,North Dakota,38083,98,59,141
Wallace County,Kansas,20199,101,62,146
Jerauld County,South Dakota,46073,101,59,159
Edwards County,Texas,48137,104,63,158
Jackson County,Colorado,08057,105,70,147
Kiowa County,Colorado,08061,105,68,146
Armstrong County,Texas,48011,106,61,163
Taliaferro County,Georgia,13265,110,64,161
Lane County,Kansas,20101,110,67,152
Haakon County,South Dakota,46055,111,67,165
Dickens County,Texas,48125,112,65,172
Buffalo County,South Dakota,46017,113,74,154
Lake and Peninsula Borough,Alaska,02164,114,79,154
Comanche County,Kansas,20033,114,75,164
Campbell County,South Dakota,46021,116,70,175
De Baca County,New Mexico,35011,118,71,173
Gilliam County,Oregon,41021,118,70,175
Culberson County,Texas,48109,121,71,183
Oldham County,Texas,48359,122,70,193
Dolores County,Colorado,08033,123,78,175
Daniels County,Montana,30019,123,79,172
Cimarron County,Oklahoma,40025,126,80,178
Cheyenne County,Colorado,08017,128,87,179
Powder River County,Montana,30075,128,84,179
Potter County,South Dakota,46107,129,81,190
Worth County,Missouri,29227,131,79,191
Menard County,Texas,48327,132,73,209
Mccone County,Montana,30055,134,90,183
Eureka County,Nevada,32011,135,83,198
Hodgeman County,Kansas,20083,137,95,187
Garfield County,Nebraska,31071,138,93,188
Gosper County,Nebraska,31073,139,91,203
Rock County,Nebraska,31149,142,102,188
Robertson County,Kentucky,21201,146,96,216
Meagher County,Montana,30059,146,100,200
Mellette County,South Dakota,46095,148,113,189
Cochran County,Texas,48079,148,85,240
