Diagnosed Diabetes; 65+ (Age); Adults Aged 20+ Years; Percentage; U.S. Counties; 2014
Data downloaded on 24-October-2023
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Arlington County,Virginia,51013,9.1,6.4,12.4
Teton County,Wyoming,56039,9.9,7.1,12.9
Summit County,Utah,49043,10.1,7.7,12.6
Boulder County,Colorado,08013,10.2,8.1,12.5
Eagle County,Colorado,08037,10.3,7.3,14.4
Routt County,Colorado,08107,10.4,7.4,14.3
Santa Fe County,New Mexico,35049,10.7,8.7,12.9
Knox County,Maine,23013,11.5,8.9,14.1
Elbert County,Colorado,08039,11.6,8.3,15.5
Gallatin County,Montana,30031,11.7,9.3,14.5
Albemarle County,Virginia,51003,11.7,8.3,16.1
Los Alamos County,New Mexico,35028,11.9,8.2,16
Jefferson County,Colorado,08059,12.2,10.2,14.2
La Plata County,Colorado,08067,12.3,9.2,15.9
Ontario County,New York,36069,12.4,7.8,17.7
Archuleta County,Colorado,08007,12.7,8.6,17.6
Blaine County,Idaho,16013,12.7,8.6,17.7
Garfield County,Colorado,08045,12.9,9,17.4
Larimer County,Colorado,08069,12.9,10.6,15.3
Perkins County,Nebraska,31135,12.9,8.7,18.2
Fairfax City,Virginia,51600,12.9,8.8,18
Summit County,Colorado,08117,13,8.8,18.3
Collier County,Florida,12021,13,10.3,16.2
Sioux County,Nebraska,31165,13,8,18.7
Gunnison County,Colorado,08051,13.1,8.5,17.9
Litchfield County,Connecticut,09005,13.1,10.4,16.5
Fairfax County,Virginia,51059,13.1,10.3,16.1
Sublette County,Wyoming,56035,13.1,9.3,17.3
Chaffee County,Colorado,08015,13.2,9.2,17.8
Pitkin County,Colorado,08097,13.3,8.6,19.3
Scott County,Minnesota,27139,13.3,9.7,18
Missoula County,Montana,30063,13.4,10.5,16.3
Cheyenne County,Nebraska,31033,13.4,9.7,17.5
Garden County,Nebraska,31069,13.4,8.7,19.3
Bonner County,Idaho,16017,13.5,10.1,17.8
Grand County,Utah,49019,13.5,9.1,18.3
Grand Isle County,Vermont,50013,13.5,10.1,17.5
Niobrara County,Wyoming,56027,13.6,9.1,19.5
Park County,Wyoming,56029,13.6,11.1,16.6
Lincoln County,Maine,23015,13.7,11.2,16.7
Barnstable County,Massachusetts,25001,13.7,11.2,16.5
Douglas County,Nevada,32005,13.7,10.1,17.7
El Dorado County,California,06017,13.8,9.5,19.3
Broomfield County,Colorado,08014,13.8,9,18.8
Douglas County,Colorado,08035,13.8,11.2,16.6
Hubbard County,Minnesota,27057,13.8,9.7,18.5
Putnam County,New York,36079,13.8,9,20.7
Turner County,South Dakota,46125,13.8,9.3,19.3
Juneau City and Borough,Alaska,02110,13.9,10.6,17.7
Marion County,Kansas,20115,13.9,9.7,18.4
Andrew County,Missouri,29003,13.9,9.3,19.8
Lincoln County,New Mexico,35027,13.9,10,17.6
Billings County,North Dakota,38007,13.9,8.8,20.3
Marin County,California,06041,14,9.6,19.3
Howard County,Maryland,24027,14,11.3,17.1
Waseca County,Minnesota,27161,14,9.1,19.9
Griggs County,North Dakota,38039,14,8.9,20.4
Kendall County,Texas,48259,14,9.3,19.3
Addison County,Vermont,50001,14,11,17.1
Custer County,Colorado,08027,14.1,9.3,19.6
Clay County,Minnesota,27027,14.1,10.4,18.8
Montgomery County,Pennsylvania,42091,14.1,11,17.6
Clark County,Wisconsin,55019,14.1,9,20.5
Park County,Colorado,08093,14.2,10.1,19.7
Nuckolls County,Nebraska,31129,14.2,10,19.2
Wayne County,Utah,49055,14.2,9.1,21.2
Windham County,Vermont,50025,14.2,11.4,17.4
Conejos County,Colorado,08021,14.3,10,19.5
Gilchrist County,Florida,12041,14.3,10.2,19.1
Monroe County,Florida,12087,14.3,10.7,18.7
Hancock County,Maine,23009,14.3,11.2,17.7
Powder River County,Montana,30075,14.3,9.2,20.4
Hamilton County,Nebraska,31081,14.3,10.6,18.6
Seward County,Nebraska,31159,14.3,10.9,18.1
Henderson County,North Carolina,37089,14.3,9.8,19.8
Orange County,Vermont,50017,14.3,11.4,18.2
Montgomery County,Virginia,51121,14.3,10,19.2
Carroll County,Iowa,19027,14.4,9.6,19.7
Guthrie County,Iowa,19077,14.4,9.3,21.7
Johnson County,Iowa,19103,14.4,11,18.5
Nemaha County,Kansas,20131,14.4,10.2,19.8
Douglas County,Minnesota,27041,14.4,10.1,19.7
Arthur County,Nebraska,31005,14.4,9.4,20.6
Polk County,Nebraska,31143,14.4,10,19.8
Catron County,New Mexico,35003,14.4,9.3,21.3
New York County,New York,36061,14.4,12.4,16.8
Mchenry County,North Dakota,38049,14.4,9.4,20.8
Mcintosh County,North Dakota,38051,14.4,9.3,20.8
Walsh County,North Dakota,38099,14.4,9.9,19.7
Ottawa County,Ohio,39123,14.4,9.8,20
Austin County,Texas,48015,14.4,8.6,21.5
Windsor County,Vermont,50027,14.4,11.8,17.5
Nevada County,California,06057,14.5,10,19.7
Jerome County,Idaho,16053,14.5,9.8,20.5
Allamakee County,Iowa,19005,14.5,9.3,20.6
Lincoln County,Minnesota,27081,14.5,9.5,21.2
Buffalo County,Nebraska,31019,14.5,11.5,17.8
Wayne County,Nebraska,31179,14.5,10.7,18.8
Williamson County,Tennessee,47187,14.5,9.6,20.2
Cache County,Utah,49005,14.5,11.7,17.9
Washington County,Utah,49053,14.5,11.8,17.3
Dane County,Wisconsin,55025,14.5,10.7,19.2
Delta County,Colorado,08029,14.6,11,18.5
Montezuma County,Colorado,08083,14.6,10.8,19.4
Freeborn County,Minnesota,27047,14.6,9.5,19.7
Chouteau County,Montana,30015,14.6,9.9,21.1
Carson City,Nevada,32510,14.6,11.2,18.3
Chester County,Pennsylvania,42029,14.6,11,18.6
Yankton County,South Dakota,46135,14.6,11.2,18.1
Bosque County,Texas,48035,14.6,8.4,21.8
Wood County,Wisconsin,55141,14.6,10,20.1
Benewah County,Idaho,16009,14.7,9.3,21.3
Fremont County,Iowa,19071,14.7,10.1,20
Olmsted County,Minnesota,27109,14.7,11.3,18.4
Flathead County,Montana,30029,14.7,11.8,18.2
Boone County,Nebraska,31011,14.7,10.4,19.3
Carteret County,North Carolina,37031,14.7,9.9,20
Burleigh County,North Dakota,38015,14.7,12.3,17.1
Kidder County,North Dakota,38043,14.7,9.2,22.2
Union County,South Dakota,46127,14.7,9.7,21
Columbia County,Wisconsin,55021,14.7,9.2,21.4
Mineral County,Colorado,08079,14.8,9.8,21.3
Teton County,Idaho,16081,14.8,9.7,20.7
Oregon County,Missouri,29149,14.8,9.9,21
Teton County,Montana,30099,14.8,10.3,20.2
Kearney County,Nebraska,31099,14.8,10,20.6
Deschutes County,Oregon,41017,14.8,11.2,18.7
Polk County,Texas,48373,14.8,9.1,21.7
Johnson County,Wyoming,56019,14.8,10.6,19.8
Rio Blanco County,Colorado,08103,14.9,10.4,20.4
Tolland County,Connecticut,09013,14.9,12.1,17.9
Republic County,Kansas,20157,14.9,10.1,20.6
Smith County,Kansas,20183,14.9,10.2,21
Charlevoix County,Michigan,26029,14.9,9.9,21.8
Nobles County,Minnesota,27105,14.9,10,21.2
Renville County,Minnesota,27129,14.9,9.7,21
York County,Nebraska,31185,14.9,11.6,18.6
Wyoming County,New York,36121,14.9,9.1,21.1
Moore County,North Carolina,37125,14.9,10.6,20.1
Burke County,North Dakota,38013,14.9,10,20.6
Traill County,North Dakota,38097,14.9,10.2,20.7
Grant County,South Dakota,46051,14.9,9.8,21.4
Crosby County,Texas,48107,14.9,9.4,22.2
Bennington County,Vermont,50003,14.9,11.8,17.9
Lamoille County,Vermont,50015,14.9,11.8,18.4
Bayfield County,Wisconsin,55007,14.9,11,19.6
Manitowoc County,Wisconsin,55071,14.9,10.2,20.6
Valley County,Idaho,16085,15,10,22
Mitchell County,Iowa,19131,15,9.8,21.4
Winneshiek County,Iowa,19191,15,10,20.8
Carver County,Minnesota,27019,15,10.4,19.7
Cook County,Minnesota,27031,15,10.1,20.8
Morrison County,Minnesota,27097,15,10.8,20.5
Wabasha County,Minnesota,27157,15,10.2,21
Stillwater County,Montana,30095,15,10.3,20.4
Keya Paha County,Nebraska,31103,15,9.6,21.5
Sussex County,New Jersey,34037,15,11.9,18.2
Yancey County,North Carolina,37199,15,8.7,21.4
Slope County,North Dakota,38087,15,10,21.3
Putnam County,Ohio,39137,15,10.7,20.2
Montague County,Texas,48337,15,9.2,22.7
Rich County,Utah,49033,15,9.2,23.2
Loudoun County,Virginia,51107,15,11.7,19.2
St. Croix County,Wisconsin,55109,15,10.2,20.1
Oconee County,Georgia,13219,15.1,10.1,21.2
