Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2019
Data downloaded on 24-September-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Bedford City,Virginia,51515,No Data,No Data,No Data
Shannon County,South Dakota,46113,No Data,No Data,No Data
Warren County,New Jersey,34041,No Data,No Data,No Data
Union County,New Jersey,34039,No Data,No Data,No Data
Sussex County,New Jersey,34037,No Data,No Data,No Data
Somerset County,New Jersey,34035,No Data,No Data,No Data
Salem County,New Jersey,34033,No Data,No Data,No Data
Passaic County,New Jersey,34031,No Data,No Data,No Data
Ocean County,New Jersey,34029,No Data,No Data,No Data
Morris County,New Jersey,34027,No Data,No Data,No Data
Monmouth County,New Jersey,34025,No Data,No Data,No Data
Middlesex County,New Jersey,34023,No Data,No Data,No Data
Mercer County,New Jersey,34021,No Data,No Data,No Data
Hunterdon County,New Jersey,34019,No Data,No Data,No Data
Hudson County,New Jersey,34017,No Data,No Data,No Data
Gloucester County,New Jersey,34015,No Data,No Data,No Data
Essex County,New Jersey,34013,No Data,No Data,No Data
Cumberland County,New Jersey,34011,No Data,No Data,No Data
Cape May County,New Jersey,34009,No Data,No Data,No Data
Camden County,New Jersey,34007,No Data,No Data,No Data
Burlington County,New Jersey,34005,No Data,No Data,No Data
Bergen County,New Jersey,34003,No Data,No Data,No Data
Atlantic County,New Jersey,34001,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Wade Hampton Census Area,Alaska,02270,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,02232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,02201,No Data,No Data,No Data
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,13,8,19
King County,Texas,48269,18,11,26
Kenedy County,Texas,48261,24,14,35
Arthur County,Nebraska,31005,29,18,41
Mcpherson County,Nebraska,31117,37,23,54
Petroleum County,Montana,30069,38,22,58
Blaine County,Nebraska,31009,38,23,55
Grant County,Nebraska,31075,43,27,62
Hooker County,Nebraska,31091,49,32,73
Logan County,Nebraska,31113,50,29,74
Yakutat City and Borough,Alaska,02282,51,32,75
Borden County,Texas,48033,52,33,78
Clark County,Idaho,16033,56,35,85
Banner County,Nebraska,31007,57,37,83
Mcmullen County,Texas,48311,57,33,86
Kent County,Texas,48263,58,35,87
Roberts County,Texas,48393,58,34,84
Treasure County,Montana,30103,60,39,88
Harding County,New Mexico,35021,60,37,92
Slope County,North Dakota,38087,60,38,92
Thomas County,Nebraska,31171,61,39,91
San Juan County,Colorado,08111,62,37,90
Wheeler County,Nebraska,31183,65,42,95
Terrell County,Texas,48443,65,39,98
Loup County,Nebraska,31115,66,44,95
Hayes County,Nebraska,31085,68,41,101
Jones County,South Dakota,46075,68,42,102
Mineral County,Colorado,08079,69,44,101
Golden Valley County,Montana,30037,69,44,103
Bristol Bay Borough,Alaska,02060,70,46,101
Hinsdale County,Colorado,08053,70,42,106
Billings County,North Dakota,38007,71,44,105
Sterling County,Texas,48431,72,45,111
Skagway Municipality,Alaska,02230,74,47,112
Greeley County,Kansas,20071,76,47,110
Wibaux County,Montana,30109,78,50,116
Glasscock County,Texas,48173,79,46,120
Daggett County,Utah,49009,79,52,110
Keya Paha County,Nebraska,31103,81,53,116
Esmeralda County,Nevada,32009,81,51,118
Harding County,South Dakota,46063,82,50,128
Carter County,Montana,30011,85,53,126
Prairie County,Montana,30079,86,53,130
Camas County,Idaho,16025,87,55,126
Alpine County,California,06003,91,57,142
Garfield County,Montana,30033,91,58,133
Sioux County,Nebraska,31165,91,58,133
Foard County,Texas,48155,92,56,141
Kiowa County,Colorado,08061,100,59,153
Motley County,Texas,48345,101,62,147
Issaquena County,Mississippi,28055,102,65,152
Cottle County,Texas,48101,102,62,149
Irion County,Texas,48235,104,65,163
Rock County,Nebraska,31149,105,68,147
Lake and Peninsula Borough,Alaska,02164,106,65,155
Jackson County,Colorado,08057,108,64,161
Wallace County,Kansas,20199,108,65,154
Hyde County,South Dakota,46069,108,72,161
Sully County,South Dakota,46119,108,64,160
Campbell County,South Dakota,46021,109,67,162
Stonewall County,Texas,48433,110,66,167
Denali Borough,Alaska,02068,116,72,174
Briscoe County,Texas,48045,116,71,169
Buffalo County,South Dakota,46017,117,80,163
Stanton County,Kansas,20187,121,77,180
Wheeler County,Oregon,41069,121,74,177
Lane County,Kansas,20101,123,79,178
Throckmorton County,Texas,48447,123,74,190
Mccone County,Montana,30055,126,77,182
Piute County,Utah,49031,126,77,183
Clark County,Kansas,20025,128,79,190
Cheyenne County,Colorado,08017,130,85,189
Eureka County,Nevada,32011,130,76,196
Oldham County,Texas,48359,131,77,193
Comanche County,Kansas,20033,135,87,196
De Baca County,New Mexico,35011,135,84,197
Logan County,North Dakota,38047,136,91,198
Armstrong County,Texas,48011,136,80,215
Deuel County,Nebraska,31049,138,94,198
Golden Valley County,North Dakota,38033,138,90,200
Dundy County,Nebraska,31057,140,93,194
Sheridan County,North Dakota,38083,140,96,193
Daniels County,Montana,30019,141,88,207
Garden County,Nebraska,31069,141,88,200
Garfield County,Nebraska,31071,142,95,203
Rich County,Utah,49033,143,84,215
Powder River County,Montana,30075,145,93,213
Judith Basin County,Montana,30045,146,93,212
Oliver County,North Dakota,38065,147,97,209
Taliaferro County,Georgia,13265,148,94,216
Haakon County,South Dakota,46055,148,97,210
Jerauld County,South Dakota,46073,149,91,222
Worth County,Missouri,29227,150,97,218
Gilliam County,Oregon,41021,150,95,229
Sherman County,Oregon,41055,150,93,223
Cimarron County,Oklahoma,40025,151,93,226
Steele County,North Dakota,38091,152,100,214
Edwards County,Texas,48137,152,97,243
Hodgeman County,Kansas,20083,153,98,220
Kidder County,North Dakota,38043,153,93,226
Culberson County,Texas,48109,153,94,237
Gosper County,Nebraska,31073,155,97,219
Mellette County,South Dakota,46095,158,115,212
Miner County,South Dakota,46097,158,97,239
Hamilton County,Kansas,20075,159,103,230
Dickens County,Texas,48125,159,100,237
Wichita County,Kansas,20203,160,103,223
Liberty County,Montana,30051,160,105,234
Faulk County,South Dakota,46049,160,104,236
Robertson County,Kentucky,21201,162,105,235
Fallon County,Montana,30025,162,107,236
Meagher County,Montana,30059,163,104,241
Burke County,North Dakota,38013,165,114,230
Eddy County,North Dakota,38027,165,113,228
Towner County,North Dakota,38095,165,108,237
Niobrara County,Wyoming,56027,167,105,239
Renville County,North Dakota,38075,168,110,246
Sanborn County,South Dakota,46111,172,110,258
Cochran County,Texas,48079,172,106,254
Wheatland County,Montana,30107,173,113,248
Wayne County,Utah,49055,174,109,254
Butte County,Idaho,16023,175,117,261
Sheridan County,Kansas,20179,175,110,251
Adams County,North Dakota,38001,175,116,250
Dolores County,Colorado,08033,176,110,253
Sedgwick County,Colorado,08115,176,112,259
Harmon County,Oklahoma,40057,177,114,266
Greeley County,Nebraska,31077,178,122,244
Sherman County,Texas,48421,178,111,256
Schleicher County,Texas,48413,179,110,270
Divide County,North Dakota,38023,183,116,262
Menard County,Texas,48327,184,109,277
Rawlins County,Kansas,20153,185,119,275
Collingsworth County,Texas,48087,186,114,286
Frontier County,Nebraska,31063,187,126,254
Hettinger County,North Dakota,38041,189,128,265
Mcpherson County,South Dakota,46089,189,124,272
Morton County,Kansas,20129,191,115,281
Boyd County,Nebraska,31015,191,134,261
Griggs County,North Dakota,38039,195,127,282
Keweenaw County,Michigan,26083,196,118,291
Reagan County,Texas,48383,196,124,307
Garfield County,Washington,53023,199,143,260
Potter County,South Dakota,46107,200,121,290
Stanley County,South Dakota,46117,200,130,309
Upton County,Texas,48461,200,123,310
Hoonah-Angoon Census Area,Alaska,02105,201,122,295
Gove County,Kansas,20063,201,129,294
Bowman County,North Dakota,38011,201,122,294
Perkins County,South Dakota,46105,202,132,293
Perkins County,Nebraska,31135,203,140,278
Haines Borough,Alaska,02100,207,139,296
Cheyenne County,Kansas,20023,207,137,308
Graham County,Kansas,20065,207,136,298
Douglas County,South Dakota,46043,207,133,315
Glascock County,Georgia,13125,208,127,322
Lipscomb County,Texas,48295,208,128,314
Aurora County,South Dakota,46003,210,133,304
Logan County,Kansas,20109,211,133,313
Hemphill County,Texas,48211,212,132,313
Pawnee County,Nebraska,31133,214,147,304
Crockett County,Texas,48105,214,134,325
Wrangell City and Borough,Alaska,02275,215,139,309
Hall County,Texas,48191,215,130,321
Concho County,Texas,48095,216,129,329
