Obesity; Total (Total); Adults Aged 20+ Years; Crude Percentage; U.S. Counties; 2007
Data downloaded on 24-October-2023
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Oglala Lakota County,South Dakota,46102,No Data,No Data,No Data
Wrangell City and Borough,Alaska,02275,No Data,No Data,No Data
Skagway Municipality,Alaska,02230,No Data,No Data,No Data
Prince of Wales-Hyder Census Area,Alaska,02198,No Data,No Data,No Data
Petersburg Borough,Alaska,02195,No Data,No Data,No Data
Kusilvak Census Area,Alaska,02158,No Data,No Data,No Data
Hoonah-Angoon Census Area,Alaska,02105,No Data,No Data,No Data
Summit County,Utah,49043,13.4,10.4,16.8
Santa Fe County,New Mexico,35049,14.2,11.7,17.1
Boulder County,Colorado,08013,14.7,12.3,17.4
Teton County,Wyoming,56039,15,11,18.9
New York County,New York,36061,15.1,12.7,17.7
San Francisco County,California,06075,15.3,11.7,19.7
Blaine County,Idaho,16013,15.4,11.3,20.6
Routt County,Colorado,08107,15.8,10.9,21.9
Eagle County,Colorado,08037,16.2,11.3,21.7
Pitkin County,Colorado,08097,16.6,11.4,23.3
Park County,Montana,30067,16.6,12.3,21.5
Summit County,Colorado,08117,16.7,11.4,23.3
Denver County,Colorado,08031,16.8,14.8,19
Douglas County,Colorado,08035,16.9,14.5,19.9
Taos County,New Mexico,35055,16.9,12.5,21.8
La Plata County,Colorado,08067,17.3,12.7,22.2
Larimer County,Colorado,08069,17.3,14.8,19.8
Palm Beach County,Florida,12099,17.5,15,20.3
Fairfax County,Virginia,51059,17.6,13.8,21.6
San Juan County,Washington,53055,17.7,14.2,21.5
Orange County,California,06059,17.8,15,20.8
Placer County,California,06061,17.8,13.1,23.3
San Mateo County,California,06081,17.9,13.6,22.8
Fairfield County,Connecticut,09001,17.9,16.4,19.3
Elbert County,Colorado,08039,18.1,12.9,24.3
Montgomery County,Maryland,24031,18.1,16.1,20.1
Hunterdon County,New Jersey,34019,18.1,15,21.5
Alexandria City,Virginia,51510,18.3,14.7,22.6
Chittenden County,Vermont,50007,18.4,16.6,20.3
Deschutes County,Oregon,41017,18.5,14.9,22.6
Beaufort County,South Carolina,45013,18.6,16.2,21.1
Monroe County,Florida,12087,18.7,15.7,22.2
Johnson County,Iowa,19103,18.7,14.7,23.1
Jefferson County,Colorado,08059,18.8,16.8,20.8
Norfolk County,Massachusetts,25021,18.8,16.8,20.9
Santa Clara County,California,06085,18.9,15.4,22.4
Martin County,Florida,12085,18.9,15.9,22
Morris County,New Jersey,34027,18.9,16.1,22.1
Sonoma County,California,06097,19,14.4,24.3
Gunnison County,Colorado,08051,19,13.2,25.8
Broward County,Florida,12011,19,16.6,21.6
Jeff Davis County,Texas,48243,19,12.4,26.5
Sarasota County,Florida,12115,19.1,16.5,21.8
Wright County,Iowa,19197,19.1,12.8,26.4
Wasatch County,Utah,49051,19.1,15.6,22.9
Park County,Colorado,08093,19.2,13.4,25.7
Teton County,Idaho,16081,19.2,13,26.4
Madison County,Montana,30057,19.2,14.2,25.4
Arlington County,Virginia,51013,19.2,15.6,23.2
Archuleta County,Colorado,08007,19.3,13.5,26.4
Chaffee County,Colorado,08015,19.3,13.5,25.9
Gallatin County,Montana,30031,19.4,16.1,23.1
Orange County,North Carolina,37135,19.4,16.1,22.7
Eau Claire County,Wisconsin,55035,19.4,13.9,25.4
Cumberland County,Maine,23005,19.5,17.3,21.7
Flathead County,Montana,30029,19.5,16.4,22.6
Missoula County,Montana,30063,19.5,16.5,22.6
Westchester County,New York,36119,19.5,16,23.2
Yancey County,North Carolina,37199,19.5,13.3,25.8
Custer County,Colorado,08027,19.6,13.4,27.7
Sumter County,Georgia,13261,19.6,13.4,26.3
Catron County,New Mexico,35003,19.6,13.2,26.8
Kingfisher County,Oklahoma,40073,19.6,14.1,26
Albemarle County,Virginia,51003,19.6,14.5,25.6
Alameda County,California,06001,19.7,16.1,23.6
Grand County,Colorado,08049,19.7,13.4,26.8
Teller County,Colorado,08119,19.7,14.7,25.3
Fulton County,Georgia,13121,19.7,16.6,23
Kauai County,Hawaii,15007,19.7,17.2,22.2
Kendall County,Illinois,17093,19.7,13.7,26.8
Dukes County,Massachusetts,25007,19.7,13.6,27.5
Lincoln County,New Mexico,35027,19.7,14.3,26.2
Emmons County,North Dakota,38029,19.7,13.6,27.6
Lawrence County,South Dakota,46081,19.7,15.7,24.2
Fannin County,Texas,48147,19.7,13.6,27
Morgan County,Utah,49029,19.7,13.3,27.9
Albany County,Wyoming,56001,19.7,15.9,23.9
Coconino County,Arizona,04005,19.8,16,24.1
Arapahoe County,Colorado,08005,19.8,17.8,21.9
Chattooga County,Georgia,13055,19.8,13.6,27.3
Lincoln County,Maine,23015,19.8,16.6,23.4
Santa Cruz County,California,06087,19.9,14.1,26.9
Garfield County,Colorado,08045,19.9,14.9,25.4
Yuma County,Colorado,08125,19.9,13.8,27.5
Schenectady County,New York,36093,19.9,14.3,26.1
Dare County,North Carolina,37055,19.9,14.5,26.6
Honolulu County,Hawaii,15003,20,18.7,21.4
Adams County,Illinois,17001,20,14.1,27.6
Mcpherson County,South Dakota,46089,20,13.7,28.1
Williamsburg City,Virginia,51830,20,13.3,27.9
Johnson County,Wyoming,56019,20,15,25.5
San Miguel County,Colorado,08113,20.1,13.5,29
Hamilton County,Indiana,18057,20.1,15.7,25
Polk County,Minnesota,27119,20.1,13.9,27.3
Silver Bow County,Montana,30093,20.1,15.9,24.8
Bristol County,Rhode Island,44001,20.1,16.3,24.5
Brazos County,Texas,48041,20.1,14.6,27
Shelby County,Texas,48419,20.1,13.4,28.1
Buckingham County,Virginia,51029,20.1,13.7,27.8
Ashland County,Wisconsin,55003,20.1,14.4,26.8
Broomfield County,Colorado,08014,20.2,14.9,26.2
Barnstable County,Massachusetts,25001,20.2,17.4,23.1
Bernalillo County,New Mexico,35001,20.2,17.8,22.7
Kinney County,Texas,48271,20.2,13.5,29.2
Lee County,Texas,48287,20.2,13.1,28.7
Fayette County,Georgia,13113,20.3,14.8,26.3
Brown County,Indiana,18013,20.3,13.8,28.6
Howard County,Iowa,19089,20.3,13.8,27.8
Nantucket County,Massachusetts,25019,20.3,13.9,27.6
