Obesity; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2020
Data downloaded on 24-October-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Bedford City,Virginia,51515,No Data,No Data,No Data
Shannon County,South Dakota,46113,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Wade Hampton Census Area,Alaska,02270,No Data,No Data,No Data
Valdez-Cordova Census Area,Alaska,02261,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,02232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,02201,No Data,No Data,No Data
Kalawao County,Hawaii,15005,14,8,23
Loving County,Texas,48301,22,12,36
King County,Texas,48269,37,22,58
Kenedy County,Texas,48261,54,29,87
Blaine County,Nebraska,31009,77,45,114
Arthur County,Nebraska,31005,78,49,116
Mcpherson County,Nebraska,31117,80,48,124
Petroleum County,Montana,30069,81,42,126
Yakutat City and Borough,Alaska,02282,87,51,136
Treasure County,Montana,30103,95,56,145
Harding County,New Mexico,35021,97,53,153
Borden County,Texas,48033,98,53,157
Grant County,Nebraska,31075,99,57,151
Terrell County,Texas,48443,100,52,160
Hooker County,Nebraska,31091,104,65,153
Kent County,Texas,48263,104,55,165
Loup County,Nebraska,31115,106,63,160
Roberts County,Texas,48393,109,59,169
Banner County,Nebraska,31007,110,63,172
Logan County,Nebraska,31113,110,68,161
Mcmullen County,Texas,48311,115,68,177
Mineral County,Colorado,08079,116,65,183
San Juan County,Colorado,08111,117,68,179
Hinsdale County,Colorado,08053,119,67,180
Slope County,North Dakota,38087,121,71,186
Clark County,Idaho,16033,126,72,188
Golden Valley County,Montana,30037,129,72,203
Esmeralda County,Nevada,32009,129,76,209
Thomas County,Nebraska,31171,131,86,186
Jones County,South Dakota,46075,133,72,210
Wheeler County,Nebraska,31183,135,88,202
Daggett County,Utah,49009,146,87,224
Wibaux County,Montana,30109,147,84,231
Keya Paha County,Nebraska,31103,148,93,216
Greeley County,Kansas,20071,153,89,232
Alpine County,California,06003,156,90,248
Prairie County,Montana,30079,158,90,240
Foard County,Texas,48155,159,92,249
Billings County,North Dakota,38007,162,96,241
Sterling County,Texas,48431,162,92,262
Motley County,Texas,48345,163,87,259
Hayes County,Nebraska,31085,167,107,237
Garfield County,Montana,30033,168,94,264
Hyde County,South Dakota,46069,168,93,256
Issaquena County,Mississippi,28055,180,98,291
Cottle County,Texas,48101,181,98,301
Glasscock County,Texas,48173,185,110,296
Carter County,Montana,30011,191,120,285
Stonewall County,Texas,48433,192,101,311
Camas County,Idaho,16025,197,112,305
Harding County,South Dakota,46063,198,117,306
Sioux County,Nebraska,31165,200,117,297
Skagway Municipality,Alaska,02230,203,112,301
Wallace County,Kansas,20199,205,114,316
Throckmorton County,Texas,48447,205,114,333
Jackson County,Colorado,08057,206,123,310
Wheeler County,Oregon,41069,206,113,328
Piute County,Utah,49031,206,128,302
Bristol Bay Borough,Alaska,02060,207,155,262
Briscoe County,Texas,48045,210,117,346
Kiowa County,Colorado,08061,211,122,320
Sully County,South Dakota,46119,211,113,332
Taliaferro County,Georgia,13265,212,114,362
Lake and Peninsula Borough,Alaska,02164,215,126,320
Irion County,Texas,48235,217,119,343
Campbell County,South Dakota,46021,230,134,354
Cheyenne County,Colorado,08017,247,146,375
Sheridan County,North Dakota,38083,254,160,358
Stanton County,Kansas,20187,261,149,415
Edwards County,Texas,48137,262,140,403
Armstrong County,Texas,48011,264,143,413
Gilliam County,Oregon,41021,266,140,411
Cimarron County,Oklahoma,40025,270,149,431
Buffalo County,South Dakota,46017,270,175,379
Sherman County,Oregon,41055,274,162,426
Powder River County,Montana,30075,279,175,405
Lane County,Kansas,20101,281,172,395
Comanche County,Kansas,20033,284,175,417
Rich County,Utah,49033,288,161,448
Culberson County,Texas,48109,289,152,455
Jerauld County,South Dakota,46073,290,168,435
Oldham County,Texas,48359,291,169,454
Eureka County,Nevada,32011,292,164,451
Dickens County,Texas,48125,293,163,467
Daniels County,Montana,30019,299,201,411
De Baca County,New Mexico,35011,299,177,451
Hamilton County,Kansas,20075,303,171,464
Robertson County,Kentucky,21201,303,166,465
Menard County,Texas,48327,304,163,479
Dolores County,Colorado,08033,307,166,471
Meagher County,Montana,30059,308,187,443
Logan County,North Dakota,38047,311,202,445
Wheatland County,Montana,30107,313,186,469
Quitman County,Georgia,13239,314,181,485
Keweenaw County,Michigan,26083,315,177,502
Miner County,South Dakota,46097,315,177,489
Potter County,South Dakota,46107,333,192,512
Mccone County,Montana,30055,335,228,452
Sanborn County,South Dakota,46111,336,194,530
Golden Valley County,North Dakota,38033,339,219,492
Worth County,Missouri,29227,340,194,525
Deuel County,Nebraska,31049,340,212,485
Steele County,North Dakota,38091,341,210,493
Hodgeman County,Kansas,20083,342,216,468
Garden County,Nebraska,31069,352,225,494
Rock County,Nebraska,31149,352,249,465
Clark County,Kansas,20025,355,230,510
Gosper County,Nebraska,31073,356,228,516
Dundy County,Nebraska,31057,357,250,476
Collingsworth County,Texas,48087,357,200,586
Denali Borough,Alaska,02068,359,223,508
Hoonah-Angoon Census Area,Alaska,02105,362,217,559
Webster County,Georgia,13307,362,205,583
Schleicher County,Texas,48413,362,208,561
Cochran County,Texas,48079,364,207,574
Judith Basin County,Montana,30045,365,230,511
Sedgwick County,Colorado,08115,371,211,571
Haakon County,South Dakota,46055,371,254,496
Harmon County,Oklahoma,40057,372,214,574
Jeff Davis County,Texas,48243,373,206,625
Wayne County,Utah,49055,374,234,535
Copper River Census Area,Alaska,02066,377,205,598
Highland County,Virginia,51091,381,222,563
Sherman County,Texas,48421,383,210,639
Lipscomb County,Texas,48295,394,208,658
Oliver County,North Dakota,38065,399,263,565
Adams County,North Dakota,38001,401,256,579
Faulk County,South Dakota,46049,401,245,579
Morton County,Kansas,20129,407,246,623
Baker County,Georgia,13007,408,226,675
Concho County,Texas,48095,411,213,663
Hall County,Texas,48191,411,220,649
Burke County,North Dakota,38013,412,271,566
Elk County,Kansas,20049,416,238,602
Divide County,North Dakota,38023,416,281,575
Wichita County,Kansas,20203,417,274,592
Fallon County,Montana,30025,419,264,596
Douglas County,South Dakota,46043,419,235,652
Hettinger County,North Dakota,38041,426,287,592
Rawlins County,Kansas,20153,431,252,639
Cheyenne County,Kansas,20023,436,265,653
Donley County,Texas,48129,436,244,682
Roger Mills County,Oklahoma,40129,437,246,668
Eddy County,North Dakota,38027,439,296,594
Mellette County,South Dakota,46095,440,346,548
Gove County,Kansas,20063,442,277,646
Hanson County,South Dakota,46061,443,249,712
Logan County,Kansas,20109,444,266,642
Towner County,North Dakota,38095,446,303,599
Hemphill County,Texas,48211,448,254,721
Grant County,North Dakota,38037,450,294,634
Sierra County,California,06091,451,262,730
Coke County,Texas,48081,454,233,729
Upton County,Texas,48461,454,267,697
Chase County,Kansas,20017,456,277,661
Clay County,Georgia,13061,457,257,730
Knox County,Texas,48275,458,259,709
Glascock County,Georgia,13125,459,257,717
Reagan County,Texas,48383,462,263,742
Shackelford County,Texas,48417,462,253,747
Butte County,Idaho,16023,467,303,662
Kiowa County,Kansas,20097,474,312,658
Boyd County,Nebraska,31015,479,341,621
Garfield County,Nebraska,31071,480,349,620
Crockett County,Texas,48105,482,256,752
Greeley County,Nebraska,31077,486,354,643
Catron County,New Mexico,35003,490,289,719
Niobrara County,Wyoming,56027,490,349,669
Sheridan County,Kansas,20179,491,317,705
Haines Borough,Alaska,02100,493,338,682
Aurora County,South Dakota,46003,493,301,728
Real County,Texas,48385,494,258,799
Echols County,Georgia,13101,495,280,777
Fisher County,Texas,48151,495,270,775
Baylor County,Texas,48023,496,282,777
Hand County,South Dakota,46059,497,293,763
Mcpherson County,South Dakota,46089,498,336,692
Graham County,Kansas,20065,499,342,704
Liberty County,Montana,30051,499,312,707
Sutton County,Texas,48435,502,278,784
Jewell County,Kansas,20089,503,311,718
Stanley County,South Dakota,46117,505,308,756
Kinney County,Texas,48271,512,290,816
Petersburg Borough,Alaska,02195,514,316,735
Griggs County,North Dakota,38039,517,363,694
Tyrrell County,North Carolina,37177,518,281,806
Garfield County,Washington,53023,518,405,655
Wrangell City and Borough,Alaska,02275,525,352,712
Harper County,Oklahoma,40059,532,318,816
Baca County,Colorado,08009,536,298,811
Costilla County,Colorado,08023,537,314,855
Lyman County,South Dakota,46085,537,315,815
Decatur County,Kansas,20039,539,360,751
Norton City,Virginia,51720,541,314,862
