Obesity; 20-44 (Age); Adults Aged 20+ Years; Number; U.S. Counties; 2012
Data downloaded on 24-October-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,Suppressed,Suppressed,Suppressed
King County,Texas,48269,11,7,15
Kenedy County,Texas,48261,18,12,25
Petroleum County,Montana,30069,22,14,30
Borden County,Texas,48033,22,14,31
Mcpherson County,Nebraska,31117,23,17,29
Harding County,New Mexico,35021,23,16,31
Kent County,Texas,48263,24,16,35
Mcmullen County,Texas,48311,24,15,33
Blaine County,Nebraska,31009,29,20,38
Roberts County,Texas,48393,29,18,43
Mineral County,Colorado,08079,30,24,36
Loup County,Nebraska,31115,30,23,37
Slope County,North Dakota,38087,30,19,43
Treasure County,Montana,30103,31,23,41
Terrell County,Texas,48443,34,21,51
Motley County,Texas,48345,35,22,52
Hinsdale County,Colorado,08053,37,29,45
Golden Valley County,Montana,30037,38,34,43
Arthur County,Nebraska,31005,39,32,48
Banner County,Nebraska,31007,39,30,48
Thomas County,Nebraska,31171,40,28,55
Foard County,Texas,48155,40,25,60
Wheeler County,Nebraska,31183,41,29,54
Wibaux County,Montana,30109,42,34,50
Grant County,Nebraska,31075,42,37,49
Cottle County,Texas,48101,44,29,64
Sterling County,Texas,48431,44,29,65
San Juan County,Colorado,08111,45,38,53
Hooker County,Nebraska,31091,45,36,54
Sheridan County,North Dakota,38083,45,30,63
Stonewall County,Texas,48433,45,31,66
Clark County,Idaho,16033,46,31,64
Keya Paha County,Nebraska,31103,46,35,57
Yakutat City and Borough,Alaska,02282,47,33,64
Glasscock County,Texas,48173,47,30,65
Esmeralda County,Nevada,32009,48,35,61
Briscoe County,Texas,48045,49,32,72
Throckmorton County,Texas,48447,51,32,75
Carter County,Montana,30011,52,36,71
Jackson County,Colorado,08057,54,39,70
Irion County,Texas,48235,54,33,80
Greeley County,Kansas,20071,55,37,79
Billings County,North Dakota,38007,55,41,71
Prairie County,Montana,30079,56,43,71
Taliaferro County,Georgia,13265,59,39,86
Wheeler County,Oregon,41069,59,44,79
Camas County,Idaho,16025,60,43,81
Jeff Davis County,Texas,48243,60,39,87
Hayes County,Nebraska,31085,62,53,71
Menard County,Texas,48327,62,39,90
Garfield County,Montana,30033,64,45,83
Campbell County,South Dakota,46021,65,54,76
Armstrong County,Texas,48011,65,43,95
Edwards County,Texas,48137,65,43,94
Jones County,South Dakota,46075,66,54,77
Sioux County,Nebraska,31165,67,44,92
Alpine County,California,06003,70,52,90
Kiowa County,Colorado,08061,70,56,85
Wallace County,Kansas,20199,70,49,94
Logan County,Nebraska,31113,70,61,81
Bristol Bay Borough,Alaska,02060,74,53,101
Quitman County,Georgia,13239,74,48,105
Oliver County,North Dakota,38065,74,49,103
Oldham County,Texas,48359,74,45,111
Mccone County,Montana,30055,76,56,99
Rock County,Nebraska,31149,77,60,95
De Baca County,New Mexico,35011,77,50,112
Logan County,North Dakota,38047,79,62,98
Steele County,North Dakota,38091,79,53,116
Lane County,Kansas,20101,80,52,106
Powder River County,Montana,30075,80,58,104
Daggett County,Utah,49009,81,65,98
Keweenaw County,Michigan,26083,82,54,120
Sully County,South Dakota,46119,84,66,103
Culberson County,Texas,48109,85,55,119
Comanche County,Kansas,20033,86,60,119
Golden Valley County,North Dakota,38033,87,62,116
Mcintosh County,North Dakota,38051,87,61,114
Daniels County,Montana,30019,88,71,107
Towner County,North Dakota,38095,88,57,121
Skagway Municipality,Alaska,02230,90,64,123
Cheyenne County,Colorado,08017,92,70,115
Judith Basin County,Montana,30045,92,68,118
Divide County,North Dakota,38023,93,62,134
Highland County,Virginia,51091,93,66,118
Worth County,Missouri,29227,95,67,135
Issaquena County,Mississippi,28055,96,65,132
Sherman County,Oregon,41055,96,75,116
Real County,Texas,48385,96,64,139
Piute County,Utah,49031,96,78,113
Coke County,Texas,48081,97,64,136
Adams County,North Dakota,38001,98,92,105
Eddy County,North Dakota,38027,98,76,122
Hyde County,South Dakota,46069,98,84,113
Rawlins County,Kansas,20153,99,67,140
Webster County,Georgia,13307,101,66,148
Dickens County,Texas,48125,101,66,147
