Diagnosed Diabetes; 45-64 (Age); Adults Aged 20+ Years; Number; U.S. Counties; 2016
Data downloaded on 24-September-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,Suppressed,Suppressed,Suppressed
King County,Texas,48269,Suppressed,Suppressed,Suppressed
Arthur County,Nebraska,31005,Suppressed,Suppressed,Suppressed
Kenedy County,Texas,48261,11,6,17
Blaine County,Nebraska,31009,15,9,22
Mcpherson County,Nebraska,31117,16,9,25
Thomas County,Nebraska,31171,16,9,26
Petroleum County,Montana,30069,17,10,25
Hooker County,Nebraska,31091,17,11,26
Loup County,Nebraska,31115,18,11,28
Borden County,Texas,48033,18,11,29
Clark County,Idaho,16033,21,13,32
Treasure County,Montana,30103,21,13,34
Grant County,Nebraska,31075,21,12,31
Harding County,New Mexico,35021,21,12,34
Kent County,Texas,48263,21,13,31
Mcmullen County,Texas,48311,21,13,32
Terrell County,Texas,48443,21,13,32
Esmeralda County,Nevada,32009,22,12,33
Yakutat City and Borough,Alaska,02282,23,14,36
Hinsdale County,Colorado,08053,23,14,35
Mineral County,Colorado,08079,23,14,35
San Juan County,Colorado,08111,23,14,36
Banner County,Nebraska,31007,23,14,33
Logan County,Nebraska,31113,23,14,34
Roberts County,Texas,48393,23,14,36
Golden Valley County,Montana,30037,24,15,36
Keya Paha County,Nebraska,31103,24,14,36
Billings County,North Dakota,38007,24,14,38
Slope County,North Dakota,38087,25,15,38
Hayes County,Nebraska,31085,26,15,39
Wheeler County,Nebraska,31183,27,16,42
Wibaux County,Montana,30109,29,17,45
Jones County,South Dakota,46075,29,17,46
Daggett County,Utah,49009,29,18,45
Camas County,Idaho,16025,30,18,48
Sioux County,Nebraska,31165,30,18,45
Motley County,Texas,48345,30,18,46
Prairie County,Montana,30079,32,22,46
Sterling County,Texas,48431,32,19,51
Greeley County,Kansas,20071,33,20,50
Glasscock County,Texas,48173,34,18,54
Garfield County,Montana,30033,35,20,54
Hyde County,South Dakota,46069,35,21,54
Piute County,Utah,49031,35,23,53
Skagway Municipality,Alaska,02230,36,21,55
Sheridan County,North Dakota,38083,36,20,57
Cottle County,Texas,48101,36,21,56
Foard County,Texas,48155,36,21,58
Stonewall County,Texas,48433,36,22,56
Harding County,South Dakota,46063,37,22,57
Carter County,Montana,30011,38,24,56
Briscoe County,Texas,48045,38,22,61
Kiowa County,Colorado,08061,39,24,59
Sully County,South Dakota,46119,39,23,60
Throckmorton County,Texas,48447,39,23,60
Wheeler County,Oregon,41069,40,24,61
Bristol Bay Borough,Alaska,02060,41,27,56
Alpine County,California,06003,41,24,62
Irion County,Texas,48235,41,24,68
Wallace County,Kansas,20199,43,27,64
Sherman County,Oregon,41055,45,25,70
Jackson County,Colorado,08057,46,29,68
Logan County,North Dakota,38047,46,26,68
Campbell County,South Dakota,46021,46,26,73
Jerauld County,South Dakota,46073,46,27,74
Meagher County,Montana,30059,47,29,69
Dundy County,Nebraska,31057,47,29,68
Cheyenne County,Colorado,08017,48,30,73
Issaquena County,Mississippi,28055,48,30,70
Daniels County,Montana,30019,48,29,73
Garfield County,Nebraska,31071,48,29,73
Lake and Peninsula Borough,Alaska,02164,49,33,72
Edwards County,Texas,48137,49,31,76
Comanche County,Kansas,20033,50,31,75
Rock County,Nebraska,31149,50,31,75
Golden Valley County,North Dakota,38033,50,31,74
Haakon County,South Dakota,46055,51,29,76
Armstrong County,Texas,48011,51,28,78
Lane County,Kansas,20101,53,33,76
Gosper County,Nebraska,31073,53,32,84
De Baca County,New Mexico,35011,53,32,79
Dickens County,Texas,48125,53,31,80
Mccone County,Montana,30055,54,35,80
Gilliam County,Oregon,41021,54,33,84
Stanton County,Kansas,20187,55,34,80
Powder River County,Montana,30075,55,36,82
Rich County,Utah,49033,56,35,87
Oldham County,Texas,48359,57,32,88
Niobrara County,Wyoming,56027,57,34,84
Burke County,North Dakota,38013,58,35,87
Mcintosh County,North Dakota,38051,58,36,88
Cimarron County,Oklahoma,40025,58,37,87
Hodgeman County,Kansas,20083,59,39,86
Deuel County,Nebraska,31049,59,37,85
