Obesity; Female (Gender); Adults Aged 20+ Years; Crude Percentage; U.S. Counties; 2016
Data downloaded on 24-October-2023
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Bedford City,Virginia,51515,No Data,No Data,No Data
Shannon County,South Dakota,46113,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Wade Hampton Census Area,Alaska,02270,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,02232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,02201,No Data,No Data,No Data
Teton County,Wyoming,56039,10.6,7.6,14.2
Eagle County,Colorado,08037,12.7,8.6,17.2
Summit County,Colorado,08117,13.1,9.3,18.4
Pitkin County,Colorado,08097,13.4,8.6,18.8
Summit County,Utah,49043,13.6,10.8,16.6
Routt County,Colorado,08107,13.9,10,18.4
Blaine County,Idaho,16013,13.9,9.6,19.1
San Juan County,Washington,53055,14,10.2,18.4
Grand County,Colorado,08049,14.1,9.5,20.6
Boulder County,Colorado,08013,14.7,12.4,16.9
Santa Fe County,New Mexico,35049,14.7,12.3,17.5
Chaffee County,Colorado,08015,15,10.5,19.5
Gunnison County,Colorado,08051,15.6,10.7,21.7
Gallatin County,Montana,30031,15.6,12.6,19.1
Watauga County,North Carolina,37189,15.7,10.4,22.7
Chambers County,Texas,48071,15.8,8.9,24.1
Martin County,Florida,12085,16.1,13.2,19.5
Bath County,Virginia,51017,16.1,9.3,24.9
Sherman County,Oregon,41055,16.2,8.6,25.2
Rockwall County,Texas,48397,16.2,9.2,25.1
New York County,New York,36061,16.3,14.5,18.4
Jerauld County,South Dakota,46073,16.3,9.7,25.8
Cameron County,Pennsylvania,42023,16.4,9.7,25.2
Concho County,Texas,48095,16.4,9.7,23.9
Williamsburg City,Virginia,51830,16.4,9.5,24.7
Haakon County,South Dakota,46055,16.5,9.8,25.1
Armstrong County,Texas,48011,16.5,9.5,25.7
Jack County,Texas,48237,16.5,10,24.7
Carson County,Texas,48065,16.6,9.6,26
Garza County,Texas,48169,16.6,9.8,25.1
Roberts County,Texas,48393,16.6,10.2,25.1
Stonewall County,Texas,48433,16.6,10.4,24.6
Lexington City,Virginia,51678,16.6,10.4,24.3
San Miguel County,Colorado,08113,16.7,10.4,23.4
Dewitt County,Texas,48123,16.7,9.7,25
Hamilton County,Texas,48193,16.7,10,25.8
Haskell County,Texas,48207,16.7,9.4,26.7
La Salle County,Texas,48283,16.7,10,25.1
Terrell County,Texas,48443,16.7,9.6,26
Norton City,Virginia,51720,16.7,9.9,26.6
Hidalgo County,New Mexico,35023,16.8,9.8,26.2
Slope County,North Dakota,38087,16.8,10,25
Childress County,Texas,48075,16.8,9.4,26.8
Duval County,Texas,48131,16.8,10.1,25.4
Jim Hogg County,Texas,48247,16.8,9.9,25.5
Mason County,Texas,48319,16.8,10,25.7
Pecos County,Texas,48371,16.8,9.5,27.1
Sterling County,Texas,48431,16.8,9.6,26.6
Titus County,Texas,48449,16.8,9.6,25.3
Dolores County,Colorado,08033,16.9,10.4,24.3
Catron County,New Mexico,35003,16.9,11,24.3
Bee County,Texas,48025,16.9,10.6,24.5
Coleman County,Texas,48083,16.9,10.5,25.1
Culberson County,Texas,48109,16.9,9.9,25.8
Dawson County,Texas,48115,16.9,10.2,26.4
Edwards County,Texas,48137,16.9,10,25.8
Fisher County,Texas,48151,16.9,10.1,25.8
Frio County,Texas,48163,16.9,9.9,26.2
Hardeman County,Texas,48197,16.9,10,25.9
Hemphill County,Texas,48211,16.9,9.6,26.6
Jeff Davis County,Texas,48243,16.9,9.9,25.5
Kinney County,Texas,48271,16.9,8.6,28.2
Reagan County,Texas,48383,16.9,9.9,25.2
Throckmorton County,Texas,48447,16.9,10.4,25.8
Buena Vista City,Virginia,51530,16.9,10,27.6
Galax City,Virginia,51640,16.9,10,26.9
Potter County,South Dakota,46107,17,10.2,24.9
Borden County,Texas,48033,17,10.6,26.1
Brewster County,Texas,48043,17,10.2,25.7
Colorado County,Texas,48089,17,10.1,25.8
Kenedy County,Texas,48261,17,9.4,25.7
Kent County,Texas,48263,17,10.1,26.5
King County,Texas,48269,17,9.7,26.3
Limestone County,Texas,48293,17,10.4,26
Mcmullen County,Texas,48311,17,10,26.6
Mills County,Texas,48333,17,9.7,26.1
Motley County,Texas,48345,17,10.3,25.6
Shackelford County,Texas,48417,17,10.2,26.6
Somervell County,Texas,48425,17,9.8,26.8
Upton County,Texas,48461,17,10.1,26
Zavala County,Texas,48507,17,9.5,27.7
Marin County,California,06041,17.1,12.5,22.3
Blanco County,Texas,48031,17.1,10.1,25.4
Cochran County,Texas,48079,17.1,9.5,27.6
Gonzales County,Texas,48177,17.1,9.8,26.8
Refugio County,Texas,48391,17.1,10.7,26.6
Schleicher County,Texas,48413,17.1,9.4,27.5
Yoakum County,Texas,48501,17.1,9.7,26.2
Zapata County,Texas,48505,17.1,10.1,27.3
La Plata County,Colorado,08067,17.2,13.6,21.2
Harding County,New Mexico,35021,17.2,9.9,27.1
Collingsworth County,Texas,48087,17.2,9.8,26.5
Crockett County,Texas,48105,17.2,10.7,26.1
Dickens County,Texas,48125,17.2,9.9,26.7
Dimmit County,Texas,48127,17.2,9.8,28.6
Liberty County,Texas,48291,17.2,9.8,26.1
Loving County,Texas,48301,17.2,10,26.1
Morris County,Texas,48343,17.2,9.7,25.5
Sherman County,Texas,48421,17.2,10.1,26.9
Willacy County,Texas,48489,17.2,10.5,25.7
Morgan County,Utah,49029,17.2,11.6,24.4
Santa Cruz County,California,06087,17.3,12.6,22.8
Archuleta County,Colorado,08007,17.3,11.8,23.9
Mineral County,Colorado,08079,17.3,10.5,26.1
Aransas County,Texas,48007,17.3,9.9,26.2
Bailey County,Texas,48017,17.3,9.9,26.7
Bosque County,Texas,48035,17.3,10.3,26.6
Briscoe County,Texas,48045,17.3,9.9,26.2
Cottle County,Texas,48101,17.3,10.1,25.5
Crosby County,Texas,48107,17.3,10.3,24.9
Floyd County,Texas,48153,17.3,9.4,26.8
Live Oak County,Texas,48297,17.3,10.8,26.1
Martin County,Texas,48317,17.3,9.5,27.9
San Jacinto County,Texas,48407,17.3,9.7,26.6
San Saba County,Texas,48411,17.3,10.6,28
Douglas County,Colorado,08035,17.4,15,20.1
Wheeler County,Oregon,41069,17.4,9.6,26.7
Hancock County,Tennessee,47067,17.4,10,27
Castro County,Texas,48069,17.4,10.2,24.7
Donley County,Texas,48129,17.4,10.4,26.7
Kimble County,Texas,48267,17.4,10.8,25.7
Lavaca County,Texas,48285,17.4,9.9,26.2
Madison County,Texas,48313,17.4,9.8,26.4
Pickett County,Tennessee,47137,17.5,11.1,28.1
Crane County,Texas,48103,17.5,10.2,27.1
Kleberg County,Texas,48273,17.5,10.4,26.2
Lynn County,Texas,48305,17.5,10.2,27.6
Winkler County,Texas,48495,17.5,10.6,27.4
Highland County,Virginia,51091,17.5,10.4,27.2
Worth County,Missouri,29227,17.6,10.5,25.8
Hall County,Texas,48191,17.6,10.3,26.9
Oldham County,Texas,48359,17.6,9.9,27.2
Wilbarger County,Texas,48487,17.6,11.1,26
Esmeralda County,Nevada,32009,17.7,10.5,26.4
Brooks County,Texas,48047,17.7,11,26.2
Gillespie County,Texas,48171,17.7,10.6,25.3
Hill County,Texas,48217,17.7,10.6,26.6
Knox County,Texas,48275,17.7,10.6,26.6
Navarro County,Texas,48349,17.7,11.1,26.5
Wheeler County,Texas,48483,17.7,10.9,27.3
Wise County,Texas,48497,17.7,10.2,28.3
San Francisco County,California,06075,17.8,14.4,22.1
Denver County,Colorado,08031,17.8,15.8,20
Mineral County,Nevada,32021,17.8,10.5,26.9
Baylor County,Texas,48023,17.8,10.4,27.9
Glasscock County,Texas,48173,17.8,10.3,26.4
Kendall County,Texas,48259,17.8,11.1,26.4
Llano County,Texas,48299,17.8,10.4,27.4
Marion County,Texas,48315,17.8,10.4,27.2
Stephens County,Texas,48429,17.8,11,26.8
Hinsdale County,Colorado,08053,17.9,11.1,26.8
Ouray County,Colorado,08091,17.9,11.6,25.6
Fayette County,Illinois,17051,17.9,10.6,27.6
Trousdale County,Tennessee,47169,17.9,11,27.6
Hansford County,Texas,48195,17.9,10.2,27.4
Hartley County,Texas,48205,17.9,10.3,25.8
Hockley County,Texas,48219,17.9,11.3,27.7
Menard County,Texas,48327,17.9,10.1,28.5
Ochiltree County,Texas,48357,17.9,9.9,28.2
