Obesity; 65+ (Age); Adults Aged 20+ Years; Number; U.S. Counties; 2007
Data downloaded on 24-October-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
King County,Texas,48269,Suppressed,Suppressed,Suppressed
San Juan County,Colorado,08111,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,Suppressed,Suppressed,Suppressed
Bristol Bay Borough,Alaska,02060,Suppressed,Suppressed,Suppressed
Arthur County,Nebraska,31005,Suppressed,Suppressed,Suppressed
Kenedy County,Texas,48261,Suppressed,Suppressed,Suppressed
Yakutat City and Borough,Alaska,02282,11,7,16
Aleutians East Borough,Alaska,02013,15,10,23
Petroleum County,Montana,30069,16,10,24
Mcpherson County,Nebraska,31117,16,10,23
Lake and Peninsula Borough,Alaska,02164,17,11,25
Borden County,Texas,48033,17,10,25
Blaine County,Nebraska,31009,19,12,28
Thomas County,Nebraska,31171,19,12,29
Loup County,Nebraska,31115,20,13,31
Clark County,Idaho,16033,21,13,31
Treasure County,Montana,30103,21,13,31
Roberts County,Texas,48393,21,13,31
Grant County,Nebraska,31075,22,13,32
Slope County,North Dakota,38087,22,14,32
Alpine County,California,06003,24,15,38
Billings County,North Dakota,38007,25,15,36
Glasscock County,Texas,48173,25,15,37
Hinsdale County,Colorado,08053,26,16,38
Wheeler County,Nebraska,31183,26,15,37
Denali Borough,Alaska,02068,27,18,38
Camas County,Idaho,16025,27,16,39
Banner County,Nebraska,31007,27,16,40
Logan County,Nebraska,31113,29,18,43
Buffalo County,South Dakota,46017,30,21,42
Harding County,South Dakota,46063,31,20,47
Mcmullen County,Texas,48311,31,19,47
Daggett County,Utah,49009,31,19,46
Aleutians West Census Area,Alaska,02016,32,21,45
Harding County,New Mexico,35021,34,22,50
Kent County,Texas,48263,34,21,51
Terrell County,Texas,48443,34,22,49
Golden Valley County,Montana,30037,35,21,53
Esmeralda County,Nevada,32009,35,22,51
Edwards County,Texas,48137,35,21,52
Wibaux County,Montana,30109,37,23,55
Sterling County,Texas,48431,37,22,55
Hooker County,Nebraska,31091,38,24,56
Keya Paha County,Nebraska,31103,38,24,56
Ziebach County,South Dakota,46137,38,27,51
Sioux County,Nebraska,31165,39,25,55
Mineral County,Colorado,08079,40,24,59
Eureka County,Nevada,32011,40,25,62
Oldham County,Texas,48359,42,27,63
Jones County,South Dakota,46075,43,27,62
Prairie County,Montana,30079,44,28,64
Greeley County,Kansas,20071,45,28,67
Jackson County,Colorado,08057,46,31,65
Issaquena County,Mississippi,28055,46,30,68
Garfield County,Montana,30033,46,30,69
Hayes County,Nebraska,31085,46,29,64
Haines Borough,Alaska,02100,47,30,66
Sully County,South Dakota,46119,47,31,67
Webster County,Georgia,13307,48,30,69
Carter County,Montana,30011,48,29,72
Cheyenne County,Colorado,08017,50,31,75
Oliver County,North Dakota,38065,50,32,75
Wheeler County,Oregon,41069,50,31,73
Irion County,Texas,48235,50,31,74
San Miguel County,Colorado,08113,51,31,77
Stanley County,South Dakota,46117,51,35,72
Wallace County,Kansas,20199,52,31,79
Piute County,Utah,49031,54,33,79
Echols County,Georgia,13101,55,33,80
Foard County,Texas,48155,55,33,82
Briscoe County,Texas,48045,56,35,83
Skagway-Hoonah-Angoon,Alaska,02232,57,36,83
Kiowa County,Colorado,08061,57,35,85
Motley County,Texas,48345,57,34,86
Dolores County,Colorado,08033,58,36,87
Powder River County,Montana,30075,58,34,88
Mellette County,South Dakota,46095,58,42,77
Mccone County,Montana,30055,59,37,85
Rich County,Utah,49033,59,37,89
Sherman County,Oregon,41055,62,37,92
Gilpin County,Colorado,08047,63,39,92
Rock County,Nebraska,31149,63,38,94
Stonewall County,Texas,48433,63,38,93
Reagan County,Texas,48383,64,41,93
Sherman County,Texas,48421,64,39,95
North Slope Borough,Alaska,02185,66,45,92
Stanton County,Kansas,20187,66,42,94
Wichita County,Kansas,20203,66,41,100
Wheatland County,Montana,30107,66,42,95
Sioux County,North Dakota,38085,67,45,95
Chattahoochee County,Georgia,13053,68,43,102
Golden Valley County,North Dakota,38033,68,43,101
Jeff Davis County,Texas,48243,69,41,103
Wayne County,Utah,49055,69,43,102
Hodgeman County,Kansas,20083,70,44,104
Robertson County,Kentucky,21201,70,45,101
Culberson County,Texas,48109,70,43,102
Taliaferro County,Georgia,13265,71,45,102
Lane County,Kansas,20101,71,43,107
Meagher County,Montana,30059,71,46,102
Campbell County,South Dakota,46021,71,48,99
Daniels County,Montana,30019,73,44,108
Steele County,North Dakota,38091,73,48,107
Gilliam County,Oregon,41021,73,45,111
Throckmorton County,Texas,48447,76,45,113
Baker County,Georgia,13007,77,50,111
Sheridan County,North Dakota,38083,77,46,112
Teton County,Idaho,16081,78,50,119
Storey County,Nevada,32029,78,52,114
Hyde County,South Dakota,46069,78,51,108
Morton County,Kansas,20129,79,49,117
Armstrong County,Texas,48011,79,50,118
Cottle County,Texas,48101,79,50,114
Wade Hampton Census Area,Alaska,02270,80,53,113
Haakon County,South Dakota,46055,80,54,110
Jackson County,South Dakota,46071,80,58,106
