Obesity; 45-64 (Age); Adults Aged 20+ Years; Percentage; U.S. Counties; 2004
Data downloaded on 24-October-2023
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Summit County,Utah,49043,13.2,10.4,16
Teton County,Wyoming,56039,13.9,10.4,17.9
Santa Fe County,New Mexico,35049,15.2,12.6,18.3
Blaine County,Idaho,16013,15.7,11.4,20.9
Boulder County,Colorado,08013,15.9,12.2,19.8
Douglas County,Colorado,08035,16.2,12.1,20.7
Larimer County,Colorado,08069,16.3,12.9,20.1
Gallatin County,Montana,30031,17.2,13.2,21.5
New York County,New York,36061,17.3,14.5,20.7
Denver County,Colorado,08031,17.9,15.5,20.5
Montgomery County,Maryland,24031,18,15.4,20.5
Arlington County,Virginia,51013,18.1,13.3,23.2
Eagle County,Colorado,08037,18.2,13.2,24.4
Hampshire County,Massachusetts,25015,18.3,14,23.5
San Juan County,Washington,53055,18.4,14.8,22.7
Kauai County,Hawaii,15007,18.5,14.9,22.3
Barnstable County,Massachusetts,25001,18.5,15,22.5
San Francisco County,California,06075,18.6,14.1,23.8
Summit County,Colorado,08117,18.6,12.5,26.1
Taos County,New Mexico,35055,18.6,14.6,23.8
Jefferson County,Colorado,08059,18.8,15.3,22.1
Flathead County,Montana,30029,18.8,15,22.5
Park County,Montana,30067,18.9,14.3,24.8
Westchester County,New York,36119,18.9,15.7,22.8
Los Alamos County,New Mexico,35028,19,13.9,24.5
St. Johns County,Florida,12109,19.1,13.5,25.5
Bristol County,Rhode Island,44001,19.1,15,23.9
La Plata County,Colorado,08067,19.2,13.6,25.6
Park County,Colorado,08093,19.2,13.6,25.8
Honolulu County,Hawaii,15003,19.2,16.7,21.7
Bernalillo County,New Mexico,35001,19.2,16.8,21.8
Washington County,Rhode Island,44009,19.5,16.3,23.3
Loudoun County,Virginia,51107,19.5,15,24.1
Santa Cruz County,California,06087,19.6,14,26.1
Fairfield County,Connecticut,09001,19.6,17.4,21.9
Chittenden County,Vermont,50007,19.7,17.4,22
Marin County,California,06041,19.8,14.5,25.6
Fremont County,Idaho,16043,19.8,14.3,26.2
Missoula County,Montana,30063,19.8,16.1,24.1
Orange County,North Carolina,37135,19.8,16.4,23.3
Walsh County,North Dakota,38099,19.8,14.2,25.7
Park County,Wyoming,56029,19.8,15.8,24.3
Middlesex County,Massachusetts,25017,19.9,17.5,22.2
Chester County,Pennsylvania,42029,19.9,16.2,23.6
Arapahoe County,Colorado,08005,20,17,23.4
Maui County,Hawaii,15009,20,17,23.1
Hawaii County,Hawaii,15001,20.1,16.9,23
Cumberland County,Maine,23005,20.1,16.9,23.5
Bremer County,Iowa,19017,20.2,14.6,26.9
Catron County,New Mexico,35003,20.2,13.9,27.7
Windsor County,Vermont,50027,20.2,17.4,23.2
Yavapai County,Arizona,04025,20.3,15.9,25.1
Rockland County,New York,36087,20.3,15.5,25.9
Newport County,Rhode Island,44005,20.3,16.8,24.4
San Mateo County,California,06081,20.4,15.6,26.2
Lincoln County,Maine,23015,20.4,15.4,26.1
Howard County,Maryland,24027,20.4,16.3,25.1
Oldham County,Kentucky,21185,20.5,14.3,27.2
Douglas County,Nevada,32005,20.5,15.7,26.1
Montgomery County,Pennsylvania,42091,20.5,17.1,24.1
Windham County,Vermont,50025,20.5,17.3,24.1
Fauquier County,Virginia,51061,20.5,15.1,26.4
Sheridan County,Wyoming,56033,20.5,16.3,24.5
Delta County,Colorado,08029,20.6,14.9,27.1
Oconee County,Georgia,13219,20.6,14.2,27.2
Ravalli County,Montana,30081,20.6,15.7,26.7
Morris County,New Jersey,34027,20.6,17.8,23.5
Wallowa County,Oregon,41063,20.6,14.3,28.7
Fremont County,Colorado,08043,20.7,14.8,26.8
Pitkin County,Colorado,08097,20.7,14.4,27.7
Dupage County,Illinois,17043,20.7,17.3,24.9
Yukon-Koyukuk Census Area,Alaska,02290,20.8,14.7,27.1
Gunnison County,Colorado,08051,20.8,14.6,28.2
Dukes County,Massachusetts,25007,20.8,14.8,28.6
Bennington County,Vermont,50003,20.8,17,24.6
Seminole County,Florida,12117,20.9,15.6,26.5
Rabun County,Georgia,13241,20.9,15.1,28.2
Lake County,Illinois,17097,20.9,16.7,24.9
Churchill County,Nevada,32001,20.9,15.9,27
Orange County,California,06059,21,17.7,24.8
Louisa County,Iowa,19115,21,14.3,28.6
Harper County,Kansas,20077,21,14.9,29.3
Bergen County,New Jersey,34003,21,18.7,23.6
Nassau County,New York,36059,21,17.6,24.8
Columbiana County,Ohio,39029,21,14.5,28.5
Kent County,Rhode Island,44003,21,17.6,24.2
Beaufort County,South Carolina,45013,21,16.7,25.5
Alameda County,California,06001,21.1,17,25.3
Placer County,California,06061,21.1,15.1,28.5
Routt County,Colorado,08107,21.1,15,27.8
Sarasota County,Florida,12115,21.1,15.6,26.5
Nodaway County,Missouri,29147,21.1,15.4,27.9
Musselshell County,Montana,30065,21.1,14.4,28.9
Queens County,New York,36081,21.1,18,24.7
Macon County,North Carolina,37113,21.1,14,29.1
Lake County,Ohio,39085,21.1,15.2,28.7
Multnomah County,Oregon,41051,21.1,18.6,23.7
Gillespie County,Texas,48171,21.1,14.8,29.1
Montgomery County,Virginia,51121,21.1,15.6,27.9
Garfield County,Colorado,08045,21.2,15.2,27.9
Grand County,Colorado,08049,21.2,14.6,28.5
Teller County,Colorado,08119,21.2,17.8,24.9
Thomas County,Kansas,20193,21.2,14.6,30.2
Carroll County,Kentucky,21041,21.2,14.1,29.3
Lake County,Minnesota,27075,21.2,14.4,29.2
Lincoln County,New Mexico,35027,21.2,16.1,26.3
Bottineau County,North Dakota,38009,21.2,15.4,27.9
Jackson County,Oregon,41029,21.2,17,25.9
King County,Washington,53033,21.2,19.5,22.9
Vilas County,Wisconsin,55125,21.2,14.6,28.9
Montezuma County,Colorado,08083,21.3,15.2,29.2
Tolland County,Connecticut,09013,21.3,17.5,25.6
Santa Rosa County,Florida,12113,21.3,16,27.5
Valley County,Idaho,16085,21.3,14.6,28.2
Gove County,Kansas,20063,21.3,14.5,29.8
Washington County,Kansas,20201,21.3,14.8,28.8
Talbot County,Maryland,24041,21.3,15.6,27.3
Norfolk County,Massachusetts,25021,21.3,18.1,24.5
Holt County,Nebraska,31089,21.3,15.7,27.6
Grant County,New Mexico,35017,21.3,16.1,27.1
Plumas County,California,06063,21.4,14.7,30.2
El Paso County,Colorado,08041,21.4,18,25
Lee County,Georgia,13177,21.4,15,28.9
Stafford County,Kansas,20185,21.4,14.2,29.8
Calloway County,Kentucky,21035,21.4,15.7,27.4
Arthur County,Nebraska,31005,21.4,14.4,29.7
Hunterdon County,New Jersey,34019,21.4,17,26.3
Somerset County,New Jersey,34035,21.4,17.9,24.8
Ontario County,New York,36069,21.4,15.7,27.9
Tompkins County,New York,36109,21.4,15,27.9
Watauga County,North Carolina,37189,21.4,16.6,27.6
Pickens County,South Carolina,45077,21.4,16.5,26.7
Hamilton County,Texas,48193,21.4,14.8,29.7
Grand County,Utah,49019,21.4,15.9,27.5
Lake County,California,06033,21.5,14.5,30
Tehama County,California,06103,21.5,14.4,29.6
Las Animas County,Colorado,08071,21.5,14.8,29.7
Collier County,Florida,12021,21.5,15.8,27.6
Indian River County,Florida,12061,21.5,15.4,27.9
Moultrie County,Illinois,17139,21.5,15.1,29.6
Warren County,Illinois,17187,21.5,15.1,30
Meagher County,Montana,30059,21.5,15.2,28.8
Blaine County,Nebraska,31009,21.5,15.4,29.7
Schoharie County,New York,36095,21.5,14.8,29.4
Benton County,Tennessee,47005,21.5,14.3,29.3
Albemarle County,Virginia,51003,21.5,16,27.7
Louisa County,Virginia,51109,21.5,15.1,28.4
Charlottesville City,Virginia,51540,21.5,15.5,28.5
Bonner County,Idaho,16017,21.6,16.9,26.7
Winneshiek County,Iowa,19191,21.6,15.1,28.7
Rio Arriba County,New Mexico,35039,21.6,16.5,27.3
Cortland County,New York,36023,21.6,14.8,29.1
Clay County,North Carolina,37043,21.6,14.6,29.4
Davie County,North Carolina,37059,21.6,15,29.1
Cotton County,Oklahoma,40033,21.6,15,29.5
Greer County,Oklahoma,40055,21.6,14.5,28.8
Hood County,Texas,48221,21.6,14.8,29.6
Gilmer County,West Virginia,54021,21.6,15.3,29.3
Lawrence County,Arkansas,05075,21.7,15.6,29.3
Inyo County,California,06027,21.7,15,28.9
Alachua County,Florida,12001,21.7,16.7,27.3
Gwinnett County,Georgia,13135,21.7,17.3,26.4
Monroe County,Illinois,17133,21.7,14.8,30.2
Van Buren County,Iowa,19177,21.7,14.9,29.4
Sheridan County,Kansas,20179,21.7,15.2,29.4
Henry County,Kentucky,21103,21.7,14.6,31
Fillmore County,Minnesota,27045,21.7,15.1,29.4
Carroll County,New Hampshire,33003,21.7,17.6,26.3
Murray County,Oklahoma,40099,21.7,15.7,28.8
