Diagnosed Diabetes; Female (Gender); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2012
Data downloaded on 24-September-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Oglala Lakota County,South Dakota,46102,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,02232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,02201,No Data,No Data,No Data
Kusilvak Census Area,Alaska,02158,No Data,No Data,No Data
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Kalawao County,Hawaii,15005,Suppressed,Suppressed,Suppressed
King County,Texas,48269,Suppressed,Suppressed,Suppressed
Kenedy County,Texas,48261,12,8,16
Arthur County,Nebraska,31005,13,10,17
Petroleum County,Montana,30069,14,9,20
Yakutat City and Borough,Alaska,02282,15,10,21
San Juan County,Colorado,08111,15,9,21
Mcpherson County,Nebraska,31117,15,10,21
Borden County,Texas,48033,16,14,19
Blaine County,Nebraska,31009,17,12,22
Skagway Municipality,Alaska,02230,20,13,30
Grant County,Nebraska,31075,20,14,26
Loup County,Nebraska,31115,20,13,27
Mineral County,Colorado,08079,21,14,30
Thomas County,Nebraska,31171,21,15,29
Hinsdale County,Colorado,08053,22,14,31
Logan County,Nebraska,31113,22,15,30
Clark County,Idaho,16033,23,16,31
Treasure County,Montana,30103,23,16,32
Slope County,North Dakota,38087,23,15,32
Wheeler County,Nebraska,31183,24,17,34
Bristol Bay Borough,Alaska,02060,25,17,36
Billings County,North Dakota,38007,25,17,36
Mcmullen County,Texas,48311,25,16,35
Golden Valley County,Montana,30037,26,18,38
Esmeralda County,Nevada,32009,26,18,37
Roberts County,Texas,48393,26,18,36
Hooker County,Nebraska,31091,27,19,36
Harding County,New Mexico,35021,27,18,39
Terrell County,Texas,48443,27,19,39
Denali Borough,Alaska,02068,28,18,42
Keya Paha County,Nebraska,31103,28,21,39
Camas County,Idaho,16025,29,20,40
Banner County,Nebraska,31007,29,22,38
Glasscock County,Texas,48173,29,20,41
Hayes County,Nebraska,31085,30,21,41
Jackson County,Colorado,08057,32,21,47
Kent County,Texas,48263,32,22,43
Wibaux County,Montana,30109,33,22,46
Garfield County,Montana,30033,34,23,47
Harding County,South Dakota,46063,34,23,48
Jones County,South Dakota,46075,34,23,48
Sterling County,Texas,48431,34,23,47
Daggett County,Utah,49009,34,23,46
Alpine County,California,06003,36,25,48
Sioux County,Nebraska,31165,36,24,48
Lake and Peninsula Borough,Alaska,02164,37,25,55
Prairie County,Montana,30079,40,27,55
Motley County,Texas,48345,42,29,60
Kiowa County,Colorado,08061,43,29,61
Carter County,Montana,30011,43,33,52
Sully County,South Dakota,46119,43,30,61
Cheyenne County,Colorado,08017,45,31,62
Greeley County,Kansas,20071,45,31,64
Hyde County,South Dakota,46069,47,30,67
Campbell County,South Dakota,46021,48,35,62
Foard County,Texas,48155,49,33,69
Irion County,Texas,48235,49,33,70
Piute County,Utah,49031,49,34,67
Eureka County,Nevada,32011,50,34,70
Rock County,Nebraska,31149,51,35,68
Sheridan County,North Dakota,38083,51,34,71
Stonewall County,Texas,48433,51,35,72
Hoonah-Angoon Census Area,Alaska,02105,52,35,73
Wallace County,Kansas,20199,52,35,74
Dolores County,Colorado,08033,53,35,70
Powder River County,Montana,30075,53,37,73
Briscoe County,Texas,48045,53,38,72
Oldham County,Texas,48359,53,36,77
Cottle County,Texas,48101,55,40,78
Wheatland County,Montana,30107,56,38,79
Throckmorton County,Texas,48447,56,37,81
Daniels County,Montana,30019,57,42,78
Mccone County,Montana,30055,57,41,79
Golden Valley County,North Dakota,38033,57,41,79
Issaquena County,Mississippi,28055,58,46,74
Haines Borough,Alaska,02100,59,40,83
Wrangell City and Borough,Alaska,02275,61,41,88
Judith Basin County,Montana,30045,61,42,85
Meagher County,Montana,30059,61,42,88
Gosper County,Nebraska,31073,61,42,83
Rich County,Utah,49033,61,42,85
Burke County,North Dakota,38013,62,44,87
Oliver County,North Dakota,38065,62,43,82
Sherman County,Oregon,41055,62,43,85
Wheeler County,Oregon,41069,62,43,84
Haakon County,South Dakota,46055,62,41,85
Mellette County,South Dakota,46095,62,45,82
Aleutians East Borough,Alaska,02013,63,42,88
Stanton County,Kansas,20187,65,46,91
Buffalo County,South Dakota,46017,66,50,86
Sedgwick County,Colorado,08115,67,46,93
Lane County,Kansas,20101,67,48,90
Wichita County,Kansas,20203,67,46,94
Garfield County,Nebraska,31071,67,47,92
Logan County,North Dakota,38047,67,51,90
Jerauld County,South Dakota,46073,67,45,96
Edwards County,Texas,48137,67,46,95
Hamilton County,Kansas,20075,68,46,94
Culberson County,Texas,48109,68,46,98
Dickens County,Texas,48125,68,47,98
Liberty County,Montana,30051,69,48,97
Hodgeman County,Kansas,20083,70,49,96
Steele County,North Dakota,38091,70,47,97
Comanche County,Kansas,20033,71,49,100
Divide County,North Dakota,38023,71,50,99
Sanborn County,South Dakota,46111,71,49,102
Deuel County,Nebraska,31049,72,51,97
Dundy County,Nebraska,31057,72,49,94
Greeley County,Nebraska,31077,72,52,96
Aurora County,South Dakota,46003,72,53,93
Armstrong County,Texas,48011,72,55,91
De Baca County,New Mexico,35011,73,52,98
Kidder County,North Dakota,38043,73,50,99
Miner County,South Dakota,46097,73,49,103
Garden County,Nebraska,31069,74,54,101
Gilliam County,Oregon,41021,74,49,109
Sherman County,Texas,48421,75,49,108
Fallon County,Montana,30025,76,50,109
Faulk County,South Dakota,46049,76,52,105
Hanson County,South Dakota,46061,77,54,105
Reagan County,Texas,48383,79,54,112
Kiowa County,Kansas,20097,81,57,114
Cochran County,Texas,48079,81,56,113
Butte County,Idaho,16023,82,55,116
Renville County,North Dakota,38075,82,57,111
Frontier County,Nebraska,31063,83,58,117
Menard County,Texas,48327,83,56,116
Petersburg Borough,Alaska,02195,84,56,121
Boyd County,Nebraska,31015,84,64,107
Grant County,North Dakota,38037,84,59,115
Potter County,South Dakota,46107,84,58,121
Schleicher County,Texas,48413,84,57,119
Worth County,Missouri,29227,85,57,118
Towner County,North Dakota,38095,85,58,116
Concho County,Texas,48095,85,56,116
Jeff Davis County,Texas,48243,85,57,123
Niobrara County,Wyoming,56027,85,58,114
Sheridan County,Kansas,20179,86,60,117
Wayne County,Utah,49055,86,60,116
Crowley County,Colorado,08025,87,58,120
Adams County,North Dakota,38001,87,59,118
Mcpherson County,South Dakota,46089,87,59,122
Clark County,Kansas,20025,88,65,115
Eddy County,North Dakota,38027,89,61,125
Hettinger County,North Dakota,38041,89,63,120
Jackson County,South Dakota,46071,89,65,116
Lipscomb County,Texas,48295,89,60,129
Upton County,Texas,48461,89,59,126
Taliaferro County,Georgia,13265,90,61,122
Robertson County,Kentucky,21201,90,62,124
Perkins County,Nebraska,31135,90,63,119
Stanley County,South Dakota,46117,90,62,125
Aleutians West Census Area,Alaska,02016,91,63,129
Keweenaw County,Michigan,26083,92,64,128
Griggs County,North Dakota,38039,92,69,118
Hudspeth County,Texas,48229,92,64,129
Cimarron County,Oklahoma,40025,93,65,130
Collingsworth County,Texas,48087,93,65,131
Highland County,Virginia,51091,93,62,128
Hitchcock County,Nebraska,31087,94,70,122
Clark County,South Dakota,46025,94,68,124
Granite County,Montana,30039,95,64,138
Perkins County,South Dakota,46105,95,60,137
Morton County,Kansas,20129,97,67,135
Hemphill County,Texas,48211,97,66,132
Bowman County,North Dakota,38011,98,69,133
Edwards County,Kansas,20047,99,68,135
Douglas County,South Dakota,46043,99,64,139
Gove County,Kansas,20063,100,70,134
Graham County,Kansas,20065,101,72,137
Sweet Grass County,Montana,30097,101,71,140
Chase County,Kansas,20017,102,73,138
Bennett County,South Dakota,46007,102,84,125
Red Lake County,Minnesota,27125,103,70,146
Crockett County,Texas,48105,103,68,147
Cheyenne County,Kansas,20023,104,73,137
Shackelford County,Texas,48417,104,70,143
Garfield County,Washington,53023,104,79,132
Sierra County,California,06091,105,71,150
Sutton County,Texas,48435,105,74,153
Bent County,Colorado,08011,106,73,146
Franklin County,Nebraska,31061,106,73,146
Hall County,Texas,48191,106,71,148
Costilla County,Colorado,08023,107,74,145
Ziebach County,South Dakota,46137,108,80,140
